ID,Fungi_percent,Root_38883,Root_148878,Root_162046,Root_10928,Root_91469,Root_130880,Root_15779,Root_202391,Root_99120,Root_11166,Root_175907,Root_64005,Root_49523,Root_184128,Root_194486,Root_54463,Root_188631,Root_41244,Root_216433,Root_69299,Root_118182,Root_224457,Root_179492,Root_2390,Root_155818,Leaf_125780,Root_47884,Root_174173,Root_191327,Root_113973,Root_1103,Root_151013,Root_111680,Root_166101,Root_113377,Root_200255,Root_221823,Root_143689,Root_57032,Root_59300,Root_127326,Root_121286,Root_84125,Root_183583,Root_172356,Root_156673,Root_156786,Root_73621,Root_24035,Root_215020,Root_153669,Root_59456,Root_95261,Root_140440,Root_211270,Root_136679,Root_104723,Root_101674,Root_111554,Root_211543,Root_93356,Root_212236,Root_108316,Root_55165,Root_189281,Root_51035,Root_27332,Root_50482,Root_172596,Root_76523,Root_117583,Root_160364,Root_180741,Root_39854,Root_44042,Root_73949,Root_101435,Root_82707,Root_77078,Root_113154,Root_184318,Root_123373,Root_183416,Root_63116,Leaf_84470,Root_28610,Root_109253,Root_122808,Leaf_25777,Root_125915,Root_1579,Root_213440,Root_90692,Root_308,Root_139592,Root_2732,Root_3057,Root_193653,Root_16212,Leaf_62421,Root_178885,Root_134106,Root_63866,Root_140846,Leaf_12464,Root_105110,Root_115580,Root_164103,Root_36484,Root_57287,Root_44705,Root_158656,Root_66362,Root_132968,Root_12619,Leaf_31994,Root_9452,Root_10281,Root_115553,Leaf_18396,Root_119408,Root_152329,Root_181534,Root_169057,Root_130615,Root_50973,Root_127272,Root_125735,Root_56487,Root_90467,Root_220489,Root_1764,Root_84044,Root_189918,Leaf_44248,Root_218541,Leaf_115366,Root_105058,Leaf_117011,Root_22335,Leaf_78774,Root_62706,Root_12180,Root_163894,Root_181746,Root_113058,Leaf_41068,Root_92542,Root_131744,Leaf_117481,Leaf_127661,Leaf_5364,Root_198904,Leaf_69136,Leaf_117924,Leaf_120155,Root_2440,Root_120701,Leaf_40387,Root_149925,Root_182393,Leaf_35726,Root_190962,Leaf_139145,Leaf_32384,Leaf_87626,Leaf_69736,Leaf_111692,Root_195059,Root_132657,Root_1869,Leaf_96475,Leaf_84553,Leaf_74244,Root_163400,Leaf_61254,Leaf_85038,Leaf_21976,Leaf_58621,Root_148514,Leaf_39198,Leaf_111249,Root_111122,Leaf_122283,Leaf_62519,Leaf_112981,Root_26365,Leaf_40428,Leaf_61835,Root_144279,Leaf_54591,Leaf_119029,Leaf_88041,Leaf_134686,Leaf_92733,Leaf_19209,Leaf_16106,Root_63610,Leaf_54557,Leaf_25253,Leaf_66826,Leaf_43702,Leaf_122521,Leaf_85306,Leaf_76876,Leaf_84033,Leaf_36524,Leaf_137425,Leaf_119368,Leaf_14714,Leaf_61762,Leaf_50181,Leaf_130366,Leaf_48835,Leaf_95091,Leaf_134403,Leaf_16240,Leaf_124255,Root_157262,Root_79035,Leaf_112849,Leaf_67610,Leaf_52669,Leaf_68683,Leaf_129663,Leaf_90201,Leaf_88315,Leaf_60840,Leaf_101660,Leaf_55085,Leaf_59661,Leaf_37896,Leaf_128122,Leaf_69027,Root_1209,Leaf_33033,Leaf_126710,Leaf_41660,Leaf_56963,Leaf_40328,Leaf_32027,Leaf_75722,Root_28326,Leaf_4359,Leaf_63554,Leaf_89868,Leaf_79438,Leaf_73832,Leaf_27502,Leaf_10939,Leaf_23670,Leaf_94910,Leaf_1071,Leaf_39591,Leaf_46665,Leaf_118293,Leaf_53285,Leaf_19156,Leaf_21016,Leaf_16320,Leaf_39972,Leaf_62582,Leaf_32831,Leaf_59737,Leaf_123457,Leaf_78553,Leaf_135707,Leaf_142189,Root_224647,Leaf_90582,Leaf_31431,Leaf_75114,Leaf_24044,Leaf_67476,Leaf_64509,Leaf_106238,Root_156193,Root_37412,Leaf_125510,Leaf_96208,Leaf_97015,Leaf_25466,Leaf_78555,Leaf_24120,Leaf_9467,Leaf_88112,Leaf_40509,Leaf_130976,Leaf_136085,Leaf_144639,Leaf_117433,Leaf_130337,Leaf_130857,Leaf_117432,Leaf_73332,Leaf_92888,Leaf_14089,Leaf_126414,Leaf_13330,Root_30051,Root_160679,Leaf_122522,Leaf_105007,Leaf_94227,Leaf_57035,Leaf_142779,Leaf_120695,Leaf_28226,Leaf_86199,Leaf_73847,Leaf_77126,Leaf_32307,Leaf_124163,Leaf_86949,Leaf_105938,Leaf_144630,Leaf_88516,Leaf_10452,Leaf_123494,Root_20763,Leaf_20989,Leaf_50128,Leaf_126920,Leaf_55640,Leaf_54278,Leaf_82033,Leaf_38218,Leaf_95597,Leaf_59422,Leaf_139929,Leaf_76733,Leaf_132894,Leaf_76044,Leaf_100486,Leaf_24584,Leaf_4602,Leaf_141485,Leaf_114386,Leaf_99584,Leaf_102023,Leaf_25695,Leaf_128881,Leaf_84080,Leaf_35579,Leaf_87013,Leaf_44380,Leaf_61326,Leaf_79721,Leaf_32950,Leaf_69940,Leaf_139347,Leaf_103308,Leaf_125606,Leaf_63203,Leaf_84536,Leaf_128516,Leaf_131565,Leaf_69321,Leaf_91869,Leaf_3650,Leaf_12746,Leaf_23030,Leaf_139228,Leaf_15705,Leaf_81969,Leaf_125229,Leaf_99844,Leaf_74468,Leaf_100805,Leaf_20591,Leaf_92876,Leaf_71240,Leaf_13132,Leaf_80154,Leaf_33656,Leaf_50459,Leaf_107262,Leaf_109595,Leaf_142635,Leaf_28092,Leaf_135492,Root_20865,Leaf_49764,Leaf_130895,Leaf_44487,Leaf_86334,Leaf_22253,Leaf_136269,Leaf_89599,Leaf_103949,Leaf_83610,Leaf_58083,Leaf_102679,Leaf_116275,Leaf_137406,Leaf_81925,Leaf_17232,Leaf_122002,Leaf_126582,Root_3333,Leaf_111246,Leaf_101952,Leaf_106684,Leaf_140173,Leaf_39288,Leaf_108821,Leaf_62178,Leaf_94698,Leaf_141817,Leaf_93816,Leaf_88122,Leaf_141774,Root_9389,Leaf_72403,Root_53698,Leaf_32062,Leaf_75970,Leaf_82559,Leaf_119687,Leaf_94379,Leaf_74734,Leaf_103867,Leaf_14912,Leaf_80350,Root_118647,Leaf_28457,Leaf_24196,Leaf_133402,Root_128654,Root_122599,Leaf_61106,Leaf_77564,Leaf_59629,Leaf_68907,Leaf_131932,Leaf_24415,Leaf_20801,Leaf_109756,Leaf_45064,Leaf_12139,Leaf_64152,Leaf_75606,Leaf_11499,Leaf_126108,Leaf_34699,Leaf_27006,Leaf_142823,Leaf_130264,Leaf_19772,Leaf_38302,Leaf_111536,Leaf_80686,Leaf_88012,Leaf_57465,Leaf_55747,Leaf_113782,Leaf_66152,Leaf_4509,Leaf_108471,Leaf_13072,Leaf_45687,Leaf_9320,Leaf_78049,Leaf_78770,Leaf_46193,Root_155373,Leaf_2621,Leaf_116244,Leaf_7125,Leaf_58616,Leaf_143594,Leaf_123072,Leaf_31947,Leaf_114561,Leaf_133712,Leaf_131933,Leaf_77428,Leaf_144747,Root_124257,Leaf_15443,Root_144449,Leaf_69442,Leaf_44327,Leaf_87616,Leaf_99825,Leaf_137411,Leaf_41796,Root_198148,Leaf_19444,Leaf_127610,Leaf_12032,Leaf_52410,Leaf_35300,Leaf_54463,Leaf_106270,Leaf_95754,Leaf_78641,Leaf_80298,Leaf_97895,Leaf_78422,Leaf_97574,Leaf_47338,Leaf_141453,Leaf_11001,Leaf_41089,Leaf_92602,Leaf_107805,Leaf_63178,Leaf_124175,Leaf_14551,Leaf_114073,Leaf_35039,Leaf_3566,Leaf_77040,Leaf_45643,Leaf_62558,Root_64472,Leaf_798,Leaf_117796,Leaf_136577,Leaf_7968,Leaf_143337,Leaf_133321,Leaf_52600,Leaf_30064,Root_159233,Leaf_100311,Leaf_87022,Leaf_124522,Leaf_127928,Leaf_26706,Leaf_143444,Leaf_25104,Leaf_10866,Leaf_10740,Leaf_135577,Leaf_39821,Leaf_12540,Leaf_81851,Leaf_94767,Leaf_25736,Root_8153,Leaf_81946,Leaf_35655,Leaf_132807,Leaf_121994,Leaf_86064,Leaf_146107,Leaf_143672,Root_67383,Leaf_68718,Leaf_70476,Leaf_118122,Root_191370,Root_115676,Leaf_140202,Leaf_103354,Leaf_36769,Leaf_9720,Root_188957,Leaf_91745,Root_52212,Leaf_57134,Root_155329,Leaf_68879,Root_54727,Root_165038,Leaf_81936,Leaf_106147,Leaf_191,Leaf_39045,Root_141690
TP3L5,3.17767339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004578,0,0,0,0,36.3196,0,3.13672,7.07749,5.31823,0,19.8547,48.4462,6.60064,23.5618,159.547,48.0701,49.5521,19.3792,160.791
TP3L13,57.78991748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.7002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75401,3.93089,0,0,0,0,0,0,0,0,0,0,5.31656,0,0,0,0,0.766167,0,7.12783,11.2396,0,0,7.88268,50.5364,5.24114,14.6998,214.662,21.2052,55.0172,37.7766,113.488
TP3L18,6.734275737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6973,5.28918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19299,8.8477,7.29972,10.9704,0,0,34.4734,13.6158,74.6406,269.69,22.0353,75.232,19.7672,161.233
TP4L5,17.17123936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.3296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04882,0,0,4.89723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29569,0,0,0,0,0,0,0,30.5165,7.85356,50.0611,94.9159,25.4198,22.854,9.13594,119.57
TP4L13,3.046402808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.7107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.597,79.6378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6912,0,0,0,0,33.7825,15.944,1.62612,55.6674,30.9639,38.0567,16.0745,144.569
TP4L18,13.60513133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.28431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.7854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48592,4.01205,0,0,0,0,0,0,0,0,0,0,0.003418,0,4.05468,0,0,0,0,2.35612,0,0,0,0,18.3809,14.4682,14.756,159.315,60.8784,34.3942,26.3018,160.558
TP5L13,9.236646589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17311,0,0,0,0,5.07841,0,0,0,3.07684,0,0,0,0,0,0,0,0,1.86116,13.758,6.89212,0,0,33.8539,9.76262,3.27158,74.6647,17.3045,22.7652,19.4611,82.4822
TP5L5,4.108228144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6975,0,0,0,0,0,0,0,0,0,0,0,0.87959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3678,0,0,0,0,0,3.14722,0,2.17373,0,0,0,0,0,6.65343,0,0,0,20.5392,3.10258,1.58214,45.8295,10.0422,19.111,6.01531,79.7773
